|sentence|word|label
6175|239|promenili|O
6176|239|peškire|B-FURNITURE
6177|239|.|O
6178|239|Televizor|B-FURNITURE
6179|239|ne|O
6180|239|radi|O
6181|239|,|O
6182|239|sredstva|B-FURNITURE
6183|239|za|I-FURNITURE
6184|239|ličnu|I-FURNITURE
6185|239|higijenu|I-FURNITURE
6186|239|su|O
6187|239|oskudna|O
6188|239|.|O
6189|240|Topla|O
6190|240|voda|O
6191|240|samo|O
6192|240|iz|O
6193|240|bojlera|B-FURNITURE
6194|240|,|O
6195|240|nedovoljno|O
6196|240|za|O
6197|240|dvoje|O
6198|240|.|O
6199|240|Ulaz|O
6200|240|sa|O
6201|240|ulice|O
6202|240|je|O
6203|240|teško|O
6204|240|pronaći|O
6205|240|,|O
6206|240|lifta|O
6207|240|nema|O
6208|240|.|O
6209|241|smrdelo|B-HYGIENE
6210|241|je|O
6211|241|veoma|O
6212|241|loše|O
6213|241|u|O
6214|241|sobi|O
6215|242|To|O
6216|242|je|O
6217|242|kancelarijsko|O
6218|242|odeljenje|O
6219|242|,|O
6220|242|bez|O
6221|242|ventilacije|O
6222|242|,|O
6223|242|prljav|B-HYGIENE
6224|242|i|O
6225|242|sićušan|O
6226|242|prostor|O
6227|243|Veoma|O
6228|243|mala|O
6229|243|soba|B-FURNITURE
6230|243|,|O
6231|243|bez|O
6232|243|pegle|B-FURNITURE
6233|243|,|O
6234|243|bez|O
6235|243|posuđa|B-FURNITURE
6236|243|,|O
6237|243|samo|O
6238|243|jedan|O
6239|243|čajnik|B-FURNITURE
6240|243|,|O
6241|243|bez|O
6242|243|šoljica|B-FURNITURE
6243|243|za|O
6244|243|kafu|O
6245|243|,|O
6246|243|samo|O
6247|243|2|O
6248|243|mala|O
6249|243|peškira|B-FURNITURE
6250|244|promenili|O
6251|244|su|O
6252|244|zgradu|O
6253|244|i|O
6254|244|adresu|O
6255|244|,|O
6256|244|pa|O
6257|244|smo|O
6258|244|ostali|O
6259|244|na|O
6260|244|sasvim|O
6261|244|drugom|O
6262|244|mestu|O
6263|244|.|O
6264|244|Soba|B-FURNITURE
6265|244|nije|O
6266|244|bila|O
6267|244|ništa|O
6268|244|kao|O
6269|244|na|O
6270|244|slikama|O
6271|244|.|O
6272|244|To|O
6273|244|je|O
6274|244|jeftino|B-PRICE
6275|244|mesto|O
6276|244|,|O
6277|244|pa|O
6278|244|budite|O
6279|244|svesni|O
6280|244|toga|O
6281|244|i|O
6282|244|budite|O
6283|244|spremni|O
6284|245|Teško|O
6285|245|ga|O
6286|245|je|O
6287|245|pronaći|O
6288|245|,|O
6289|245|nalazi|O
6290|245|se|O
6291|245|na|O
6292|245|drugom|O
6293|245|spratu|O
6294|245|stambene|O
6295|245|zgrade|O
6296|245|bez|O
6297|245|znaka|O
6298|245|spolja|O
6299|245|i|O
6300|245|bez|O
6301|245|lifta|O
6302|245|.|O
6303|246|Moje|O
6304|246|kupatilo|B-FURNITURE
6305|246|je|O
6306|246|izgledalo|O
6307|246|kao|O
6308|246|da|O
6309|246|se|O
6310|246|neko|O
6311|246|potukao|O
6312|246|u|O
6313|246|njemu|O
6314|246|,|O
6315|246|bilo|O
6316|246|je|O
6317|246|polomljenih|O
6318|246|pločica|O
6319|246|po|O
6320|246|celom|O
6321|246|zidu|B-FURNITURE
6322|246|,|O
6323|246|a|O
6324|246|polomljene|O
6325|246|su|O
6326|246|i|O
6327|246|neke|O
6328|246|postolje|O
6329|246|.|O
6330|247|Parking|B-LOCATION
6331|247|se|O
6332|247|ne|O
6333|247|nalazi|O
6334|247|nigde|O
6335|247|u|O
6336|247|blizini|O
6337|247|hotela|O
6338|247|i|O
6339|247|nije|O
6340|247|garaža|O
6341|247|.|O
6342|248|Osoblje|B-PERSONNEL
6343|248|na|I-PERSONNEL
6344|248|recepciji|I-PERSONNEL
6345|248|uopšte|O
6346|248|nije|O
6347|248|govorilo|O
6348|248|engleski|O
6349|248|.|O
6350|248|Veliki|O
6351|248|teški|O
6352|248|metalni|O
6353|248|ključ|O
6354|248|od|O
6355|248|sobe|O
6356|248|.|O
6357|248|Super|O
6358|248|mala|O
6359|248|soba|B-FURNITURE
6360|248|.|O
6361|248|Nema|O
6362|248|dovoljno|O
6363|248|dnevnog|O
6364|248|svetla|O
6365|248|u|O
6366|248|mojoj|O
6367|248|sobi|O
6368|248|.|O
6369|249|Slike|O
6370|249|varaju|O
6371|249|,|O
6372|249|malo|O
6373|249|soba|O
6374|249|na|O
6375|249|spratu|O
6376|249|poslovne|O
6377|249|zgrade|O
6378|249|.|O
6379|249|nema|O
6380|249|lifta|B-FURNITURE
6381|249|,|O
6382|249|tamne|O
6383|249|klizave|O
6384|249|stepenice|B-FURNITURE
6385|249|.|O
6386|249|nema|O
6387|249|prozora|B-FURNITURE
6388|249|u|O
6389|249|sobi|O
6390|249|(|O
6391|249|prozori|B-FURNITURE
6392|249|otvoreni|O
6393|249|prema|O
6394|249|zidu|B-FURNITURE
6395|249|,|O
6396|249|ništa|O
6397|249|da|O
6398|249|se|O
6399|249|gleda|O
6400|249|napolje|O
6401|249|)|O
6402|249|.|O
6403|249|malo|O
6404|249|kupatilo|B-FURNITURE
6405|249|.|O
6406|250|Recepcija|B-PERSONNEL
6407|250|nije|O
6408|250|radila|O
6409|250|u|O
6410|250|vreme|O
6411|250|kada|O
6412|250|sam|O
6413|250|najavila|O
6414|250|dolazak|O
6415|250|,|O
6416|250|iako|O
6417|250|piše|O
6418|250|da|O
6419|250|radi|O
6420|250|00|O
6421|250|-|O
6422|250|24|O
6423|250|.|O
6424|250|Soba|B-FURNITURE
6425|250|je|O
6426|250|bila|O
6427|250|suviše|O
6428|250|mala|O
6429|250|i|O
6430|250|sa|O
6431|250|prozorima|B-FURNITURE
6432|250|gotovo|O
6433|250|bez|O
6434|250|dnevne|O
6435|250|svetlosti|O
6436|250|.|O
6437|250|Nije|O
6438|250|u|O
6439|250|pitanju|O
6440|250|hotel|O
6441|250|kao|O
6442|250|što|O
6443|250|stoji|O
6444|250|u|O
6445|250|naslovu|O
6446|250|.|O
6447|251|teško|O
6448|251|dostupno|O
6449|251|kolima|O
6450|251|.|O
6451|252|buka|O
6452|253|Zgrada|O
6453|253|je|O
6454|253|veoma|O
6455|253|stara|O
6456|254|Nema|O
6457|254|radnog|B-FURNITURE
6458|254|stola|I-FURNITURE
6459|254|u|O
6460|254|sobi|O
6461|254|.|O
6462|254|ima|O
6463|254|samo|O
6464|254|mali|O
6465|254|sto|B-FURNITURE
6466|254|koji|O
6467|254|nije|O
6468|254|pogodan|O
6469|254|za|O
6470|254|rad|O
6471|254|.|O
6472|254|Nema|O
6473|254|frižidera|B-FURNITURE
6474|254|,|O
6475|254|šolja|B-FURNITURE
6476|254|u|O
6477|254|sobi|B-FURNITURE
6478|254|.|O
6479|255|Tuširanje|O
6480|255|je|O
6481|255|bilo|O
6482|255|neprijatno|O
6483|255|i|O
6484|255|nebezbedno|O
6485|255|.|O
6486|255|Tečni|O
6487|255|sapun|B-FURNITURE
6488|255|je|O
6489|255|takođe|O
6490|255|nezgodno|O
6491|255|smešten|O
6492|255|,|O
6493|255|u|O
6494|255|samom|O
6495|255|separeu|O
6496|255|nije|O
6497|255|bilo|O
6498|255|sapuna|B-FURNITURE
6499|255|,|O
6500|255|samo|O
6501|255|dozator|O
6502|255|pored|O
6503|255|lavaboa|B-FURNITURE
6504|255|.|O
6505|255|Takođe|O
6506|255|nije|O
6507|255|bilo|O
6508|255|mini|O
6509|255|tuš|B-FURNITURE
6510|255|garnitura|O
6511|255|.|O
6512|256|Dobili|O
6513|256|smo|O
6514|256|sobu|O
6515|256|sa|O
6516|256|pogledom|B-LOCATION
6517|256|sa|I-LOCATION
6518|256|prozora|I-LOCATION
6519|256|na|O
6520|256|zid|O
6521|256|i|O
6522|256|kantu|O
6523|256|za|O
6524|256|smeće|O
6525|256|.|O
6526|257|nije|O
6527|257|bilo|O
6528|257|toaletnih|O
6529|257|potrepština|O
6530|257|:|O
6531|257|bez|O
6532|257|četke|B-FURNITURE
6533|257|,|O
6534|257|bez|O
6535|257|paste|B-FURNITURE
6536|257|.|O
6537|257|Samo|O
6538|257|sapun|B-FURNITURE
6539|257|.|O
6540|257|Ovo|O
6541|257|nije|O
6542|257|bilo|O
6543|257|dovoljno|O
6544|257|,|O
6545|257|nisam|O
6546|257|očekivao|O
6547|257|.|O
6548|257|Osećao|O
6549|257|se|O
6550|257|miris|B-HYGIENE
6551|257|iz|I-HYGIENE
6552|257|kanalizacije|I-HYGIENE
6553|257|,|O
6554|257|nije|O
6555|257|bilo|O
6556|257|baš|O
6557|257|prijatno|O
6558|257|.|O
6559|258|Veoma|O
6560|258|neudoban|O
6561|258|krevet|B-FURNITURE
6562|258|.|O
6563|258|Soba|B-FURNITURE
6564|258|je|O
6565|258|hladna|O
6566|258|.|O
6567|259|Nisu|O
6568|259|nam|O
6569|259|vratili|O
6570|259|odeću|O
6571|259|koju|O
6572|259|smo|O
6573|259|tamo|O
6574|259|ostavili|O
6575|260|Doručak|B-FOOD
6576|260|je|O
6577|260|užasan|O
6578|261|Gospođa|B-PERSONNEL
6579|261|na|I-PERSONNEL
6580|261|recepciji|I-PERSONNEL
6581|261|je|O
6582|261|veoma|O
6583|261|nepristojna|B-PERSONNEL
6584|261|.|O
6585|261|Izgleda|O
6586|261|da|O
6587|261|im|O
6588|261|nije|O
6589|261|stalo|O
6590|261|do|O
6591|261|kupca|O
6592|261|.|O
6593|261|Čekao|O
6594|261|sam|O
6595|261|skoro|O
6596|261|10|O
6597|261|minuta|O
6598|261|da|O
6599|261|je|O
6600|261|nešto|O
6601|261|pitam|O
6602|261|,|O
6603|261|ali|O
6604|261|ona|O
6605|261|nastavlja|O
6606|261|da|O
6607|261|ćaska|O
6608|261|telefonom|O
6609|261|i|O
6610|261|nije|O
6611|261|se|O
6612|261|trudila|O
6613|261|da|O
6614|261|me|O
6615|261|sasluša|O
6616|261|.|O
6617|261|Hotel|O
6618|261|nema|O
6619|261|lift|B-FURNITURE
6620|261|i|O
6621|261|niko|O
6622|261|nije|O
6623|261|tu|O
6624|261|da|O
6625|261|vam|O
6626|261|pomogne|O
6627|261|da|O
6628|261|odnesete|O
6629|261|prtljag|O
6630|261|u|O
6631|261|svoju|O
6632|261|sobu|O
6633|261|.|O
6634|261|Putovao|O
6635|261|sam|O
6636|261|15|O
6637|261|sati|O
6638|261|i|O
6639|261|onda|O
6640|261|moram|O
6641|261|da|O
6642|261|pokupim|O
6643|261|svoje|O
6644|261|torbe|O
6645|261|od|O
6646|261|3|O
6647|261|,|O
6648|261|25|O
6649|261|kg|O
6650|261|u|O
6651|261|svoju|O
6652|261|sobu|O
6653|261|na|O
6654|261|1|O
6655|261|.|O
6656|261|spratu|O
6657|261|.|O
6658|262|spavao|O
6659|262|sam|O
6660|262|sa|O
6661|262|odećom|O
6662|262|jer|O
6663|262|posteljina|B-HYGIENE
6664|262|nije|I-HYGIENE
6665|262|promenjena|I-HYGIENE
6666|262|od|O
6667|262|promene|O
6668|262|domaćina|B-PERSONNEL
6669|262|u|O
6670|262|hotelu|O
6671|263|Bila|O
6672|263|je|O
6673|263|katastrofa|O
6674|263|,|O
6675|263|soba|O
6676|263|nam|O
6677|263|je|O
6678|263|bila|O
6679|263|u|O
6680|263|podrumu|O
6681|263|sa|O
6682|263|malim|O
6683|263|prozorčićem|B-FURNITURE
6684|263|,|O
6685|263|mogli|O
6686|263|smo|O
6687|263|zaboraviti|O
6688|263|da|O
6689|263|provetrimo|O
6690|263|.|O
6691|263|Kosa|O
6692|263|je|O
6693|263|bila|O
6694|263|svuda|O
6695|263|.|O
6696|263|Na|O
6697|263|ulazu|O
6698|263|je|O
6699|263|bio|O
6700|263|mrak|O
6701|263|,|O
6702|263|a|O
6703|263|na|O
6704|263|parkingu|O
6705|263|iza|O
6706|263|hotela|O
6707|263|bio|O
6708|263|je|O
6709|263|mrak|O
6710|263|.|O
6711|263|NIKADA|O
6712|263|VIŠE|O
6713|263|.|O
6714|264|Neprikladno|B-PERSONNEL
6715|264|ponašanje|I-PERSONNEL
6716|264|na|I-PERSONNEL
6717|264|recepciji|I-PERSONNEL
6718|264|i|O
6719|264|menadžeru|B-PERSONNEL
6720|264|hotela|O
6721|265|toalet|B-FURNITURE
6722|265|sa|O
6723|265|vidljivom|O
6724|265|prljavštinom|B-HYGIENE
6725|265|od|O
6726|265|prethodnih|O
6727|265|gostiju|O
6728|265|.|O
6729|265|.|O
6730|265|.|O
6731|266|Bez|O
6732|266|profesionalizma|B-PERSONNEL
6733|266|,|O
6734|266|hotel|O
6735|266|je|O
6736|266|otkazao|O
6737|266|boravak|O
6738|266|uprkos|O
6739|266|prethodnoj|O
6740|266|potvrdi|O
6741|266|rezervacije|O
6742|266|.|O
6743|267|Pristup|O
6744|267|,|O
6745|267|cena|B-PRICE
6746|267|i|O
6747|267|POS|O
6748|267|terminal|O
6749|267|koji|O
6750|267|ne|O
6751|267|radi|O
6752|267|i|O
6753|267|hladnoca|O
6754|267|.|O
6755|267|Sobe|B-FURNITURE
6756|267|u|O
6757|267|podrumu|O
6758|267|gde|O
6759|267|sam|O
6760|267|morao|O
6761|267|da|O
6762|267|vucem|O
6763|267|kofer|O
6764|267|.|O
6765|267|Fiksna|O
6766|267|cena|B-PRICE
6767|267|taxija|O
6768|267|od|O
6769|267|10e|O
6770|267|u|O
6771|267|sklopu|O
6772|267|smestaja|O
6773|267|koji|O
6774|267|je|O
6775|267|skuplji|O
6776|267|od|O
6777|267|komercijalnog|O
6778|267|.|O
6779|268|Soba|B-FURNITURE
6780|268|nam|O
6781|268|je|O
6782|268|bila|O
6783|268|u|O
6784|268|podrumu|O
6785|268|,|O
6786|268|bema|O
6787|268|lifta|B-FURNITURE
6788|268|pa|O
6789|268|je|O
6790|268|jako|O
6791|268|nezgodno|O
6792|268|za|O
6793|268|nekoga|O
6794|268|ko|O
6795|268|putuje|O
6796|268|sa|O
6797|268|malom|O
6798|268|decom|O
6799|268|.|O
6800|268|Cuje|O
6801|268|se|O
6802|268|sve|O
6803|268|iz|O
6804|268|susednik|O
6805|268|soba…|O
6806|269|Buka|O
6807|269|aviona|O
6808|269|u|O
6809|269|salonu|O
6810|269|tj|O
6811|269|sobi|O
6812|269|se|O
6813|269|čuje|O
6814|269|jako|O
6815|269|,|O
6816|269|ljubazni|B-PERSONNEL
6817|269|radnici|I-PERSONNEL
6818|269|na|I-PERSONNEL
6819|269|recepciji|I-PERSONNEL
6820|269|ali|O
6821|269|ne|O
6822|269|mogu|O
6823|269|pomoci|O
6824|269|nista|O
6825|269|jer|O
6826|269|navodno|O
6827|269|ne|O
6828|269|daju|O
6829|269|zbog|O
6830|269|Covida19|O
6831|269|gostima|O
6832|269|da|O
6833|269|koriste|O
6834|269|djakuzi|B-FURNITURE
6835|269|a|O
6836|269|koji|O
6837|269|pise|O
6838|269|da|O
6839|269|gosti|O
6840|269|imaju|O
6841|269|besplatan|B-PRICE
6842|269|i|O
6843|269|da|O
6844|269|ulazi|O
6845|269|u|O
6846|269|cenu|B-PRICE
6847|269|,|O
6848|269|otisao|O
6849|269|u|O
6850|269|teretanu|B-FURNITURE
6851|269|posto|O
6852|269|pise|O
6853|269|da|O
6854|269|ima|O
6855|269|fitnes|B-FURNITURE
6856|269|studo|I-FURNITURE
6857|269|,|O
6858|269|teretane|B-FURNITURE
6859|269|nigde|O
6860|269|,|O
6861|269|ima|O
6862|269|samo|O
6863|269|bučice|B-FURNITURE
6864|269|,|O
6865|269|jedna|O
6866|269|sprava|B-FURNITURE
6867|269|i|O
6868|269|traka|B-FURNITURE
6869|269|za|I-FURNITURE
6870|269|trčanje|I-FURNITURE
6871|269|.|O
6872|270|Odluka|O
6873|270|hotela|O
6874|270|da|O
6875|270|zatvori|O
6876|270|hotel|O
6877|270|u|O
6878|270|toku|O
6879|270|vanrednog|O
6880|270|stanja|O
6881|270|,|O
6882|270|i|O
6883|270|da|O
6884|270|gosti|O
6885|270|budu|O
6886|270|prinudjeni|O
6887|270|da|O
6888|270|mijenjaju|O
6889|270|smjestaj|O
6890|271|Bez|O
6891|271|lifta|O
6892|271|,|O
6893|271|bez|O
6894|271|ćebeta|O
6895|271|,|O
6896|271|samo|O
6897|271|5|O
6898|271|lokalnih|O
6899|271|TV|O
6900|271|kanala|O
6901|271|,|O
6902|271|podrumske|O
6903|271|sobe|B-FURNITURE
6904|271|uopšte|O
6905|271|nisu|O
6906|271|lepe|O
6907|271|,|O
6908|271|poziv|O
6909|271|na|O
6910|271|recepciji|O
6911|271|iz|O
6912|271|sobe|O
6913|271|nije|O
6914|271|moguć|O
6915|271|tako|O
6916|271|da|O
6917|271|svaki|O
6918|271|put|O
6919|271|kada|O
6920|271|vam|O
6921|271|nešto|O
6922|271|zatreba|O
6923|271|morate|O
6924|271|da|O
6925|271|hodate|O
6926|271|gore|O
6927|271|-|O
6928|271|dole|O
6929|271|niz|O
6930|271|stepenice|B-FURNITURE
6931|271|.|O
6932|272|Sobe|B-FURNITURE
6933|272|su|O
6934|272|u|O
6935|272|podrumu|O
6936|272|,|O
6937|272|što|O
6938|272|je|O
6939|272|užas|O
6940|272|,|O
6941|272|najveći|O
6942|272|problem|O
6943|272|pregradni|O
6944|272|zidovi|B-FURNITURE
6945|272|su|O
6946|272|od|O
6947|272|knaufa|O
6948|272|,|O
6949|272|i|O
6950|272|doslovno|O
6951|272|se|O
6952|272|čuje|O
6953|272|svaka|O
6954|272|riječ|O
6955|272|iz|O
6956|272|druge|O
6957|272|sobe|O
6958|272|,|O
6959|272|da|O
6960|272|budu|O
6961|272|pregradni|O
6962|272|zidovi|O
6963|272|od|O
6964|272|knaufa|O
6965|272|,|O
6966|272|je|O
6967|272|stvarno|O
6968|272|užasno|O
6969|272|.|O
6970|272|Ako|O
6971|272|uzimate|O
6972|272|sobe|O
6973|272|obavezno|O
6974|272|tražite|O
6975|272|da|O
6976|272|ne|O
6977|272|budu|O
6978|272|u|O
6979|272|podrumu|O
6980|272|.|O
6981|273|Ostali|O
6982|273|smo|O
6983|273|na|O
6984|273|kraju|O
6985|273|2|O
6986|273|noćenja|O
6987|273|i|O
6988|273|nitko|O
6989|273|nam|O
6990|273|nije|O
6991|273|pospremio|O
6992|273|sobu|O
6993|273|nakon|O
6994|273|1|O
6995|273|noći|O
6996|273|,|O
6997|273|što|O
6998|273|stvarno|O
6999|273|nije|O
7000|273|u|O
7001|273|redu|O
7002|273|.|O
7003|274|Wc|B-FURNITURE
7004|274|daska|I-FURNITURE
7005|274|razbijena|O
7006|274|,|O
7007|274|soba|O
7008|274|u|O
7009|274|podrumu|O
7010|274|,|O
7011|274|wc|O
7012|274|nema|O
7013|274|ventilaciju|B-HYGIENE
7014|274|,|O
7015|274|jedan|O
7016|274|prozor|B-FURNITURE
7017|274|se|O
7018|274|ne|O
7019|274|može|O
7020|274|otvoriti|O
7021|274|,|O
7022|274|fuge|O
7023|274|u|O
7024|274|tuš|B-FURNITURE
7025|274|kabini|I-FURNITURE
7026|274|pune|O
7027|274|gljivica|B-HYGIENE
7028|274|,|O
7029|274|podovi|O
7030|274|oguljeni|O
7031|274|.|O
7032|274|.|O
7033|275|Soba|O
7034|275|je|O
7035|275|bila|O
7036|275|u|O
7037|275|podrumu|O
7038|275|.|O
7039|275|Nije|O
7040|275|bilo|O
7041|275|prozora|O
7042|275|koji|O
7043|275|su|O
7044|275|gledali|O
7045|275|napolje|O
7046|275|.|O
7047|275|Samo|O
7048|275|krovni|O
7049|275|prozor|B-FURNITURE
7050|275|.|O
7051|275|Buđ|B-HYGIENE
7052|275|u|O
7053|275|tušu|O
7054|275|i|O
7055|275|toaletu|O
7056|275|.|O
7057|276|Jutarnje|O
7058|276|osoblje|B-PERSONNEL
7059|276|je|O
7060|276|bilo|O
7061|276|tako|O
7062|276|arogantno|B-PERSONNEL
7063|276|,|O
7064|276|čak|O
7065|276|ni|O
7066|276|ja|O
7067|276|ne|O
7068|276|znam|O
7069|276|zašto|O
7070|276|,|O
7071|276|ali|O
7072|276|devojka|B-PERSONNEL
7073|276|ujutru|O
7074|276|je|O
7075|276|veoma|O
7076|276|arogantna|O
7077|277|restoran|B-FOOD
7078|277|nije|O
7079|277|radio|O
7080|277|.|O
7081|277|nema|O
7082|277|banjskih|O
7083|277|objekata|O
7084|277|(|O
7085|277|deklarisani|O
7086|277|banjski|O
7087|277|centar|O
7088|277|)|O
7089|277|.|O
7090|277|Masaža|O
7091|277|u|O
7092|277|sobi|O
7093|277|neprofesionalni|B-PERSONNEL
7094|277|masažni|I-PERSONNEL
7095|277|terapeut|I-PERSONNEL
7096|277|.|O
7097|277|U|O
7098|277|blizini|O
7099|277|nema|O
7100|277|restorana|O
7101|278|soba|O
7102|278|je|O
7103|278|bila|O
7104|278|sa|O
7105|278|doručkom|B-FOOD
7106|278|po|O
7107|278|dolasku|O
7108|278|rekli|O
7109|278|su|O
7110|278|da|O
7111|278|neće|O
7112|278|biti|O
7113|278|doručka|B-FOOD
7114|278|zbog|O
7115|278|renoviranja|O
7116|278|,|O
7117|278|trošak|B-PRICE
7118|278|se|O
7119|278|nije|O
7120|278|promenio|O
7121|278|.|O
7122|279|Soba|B-FURNITURE
7123|279|je|O
7124|279|bila|O
7125|279|tesna|O
7126|279|i|O
7127|279|velika|O
7128|279|buka|O
7129|279|kako|O
7130|279|iz|O
7131|279|hodnika|O
7132|279|tako|O
7133|279|i|O
7134|279|iz|O
7135|279|drugih|O
7136|279|prostorija|O
7137|279|.|O
7138|279|Loša|O
7139|279|zvučna|O
7140|279|izolacija|O
7141|279|.|O
7142|279|Nalazi|O
7143|279|se|O
7144|279|veoma|O
7145|279|daleko|B-LOCATION
7146|279|od|I-LOCATION
7147|279|svega|I-LOCATION
7148|279|,|O
7149|279|kako|O
7150|279|od|O
7151|279|centra|B-LOCATION
7152|279|tako|O
7153|279|i|O
7154|279|od|O
7155|279|prodavnica|O
7156|279|.|O
7157|280|Morali|O
7158|280|su|O
7159|280|da|O
7160|280|nam|O
7161|280|zamijene|O
7162|280|hotel|O
7163|280|jedan|O
7164|280|dan|O
7165|280|prije|O
7166|280|puta|O
7167|280|što|O
7168|280|nam|O
7169|280|nije|O
7170|280|ostavilo|O
7171|280|dovoljno|O
7172|280|vremena|O
7173|280|da|O
7174|280|pronađemo|O
7175|280|alternativni|O
7176|280|smještaj|O
7177|280|već|O
7178|280|smo|O
7179|280|morali|O
7180|280|da|O
7181|280|prihvatimo|O
7182|280|njihovu|O
7183|280|alternativu|O
7184|280|i|O
7185|280|da|O
7186|280|budemo|O
7187|280|smješteni|O
7188|280|u|O
7189|280|njihovom|O
7190|280|drugom|O
7191|280|hotelu|O
7192|280|koji|O
7193|280|je|O
7194|280|manje|O
7195|280|kvalitetan|O
7196|280|.|O
7197|280|10|O
7198|280|dana|O
7199|280|smo|O
7200|280|imali|O
7201|280|isti|O
7202|280|doručak|B-FOOD
7203|280|.|O
7204|281|Soba|B-FURNITURE
7205|281|je|O
7206|281|de|O
7207|281|-|O
7208|281|facto|O
7209|281|u|O
7210|281|podrumu|O
7211|281|.|O
7212|281|Prozorče|B-FURNITURE
7213|281|na|O
7214|281|2|O
7215|281|.|O
7216|281|5m|O
7217|281|visine|O
7218|281|i|O
7219|281|to|O
7220|281|pored|B-LOCATION
7221|281|kolovoza|I-LOCATION
7222|281|za|I-LOCATION
7223|281|parking|I-LOCATION
7224|281|,|O
7225|281|u|O
7226|281|njegovom|O
7227|281|nivou|O
7228|281|.|O
7229|282|nema|O
7230|282|lifta|O
7231|282|,|O
7232|282|a|O
7233|282|uveče|O
7234|282|uopšte|O
7235|282|nema|O
7236|282|osvetljenja|O
7237|282|na|O
7238|282|stepenicama|O
7239|283|Soba|B-FURNITURE
7240|283|je|O
7241|283|u|O
7242|283|podrumu|O
7243|283|,|O
7244|283|bez|O
7245|283|kvalitetne|O
7246|283|klimatizacije|B-FURNITURE
7247|283|.|O
7248|284|Vrata|B-FURNITURE
7249|284|od|O
7250|284|soba|O
7251|284|su|O
7252|284|od|O
7253|284|lima|O
7254|284|🙄|O
7255|284|Tacno|O
7256|284|u|O
7257|284|9|O
7258|284|:|O
7259|284|59|O
7260|284|prestaje|O
7261|284|dorucak|B-FOOD
7262|284|i|O
7263|284|nemoze|O
7264|284|se|O
7265|284|doruckovat|O
7266|284|.|O
7267|284|.|O
7268|284|.|O
7269|284|valjda|O
7270|284|je|O
7271|284|dorucak|B-FOOD
7272|284|do|O
7273|284|11|O
7274|284|ili|O
7275|284|12|O
7276|284|.|O
7277|284|.|O
7278|284|.|O
7279|284|pa|O
7280|284|se|O
7281|284|naknadno|O
7282|284|nesto|O
7283|284|moze|O
7284|284|doruckovat|O
7285|284|u|O
7286|284|svakom|O
7287|284|hotelu|O
7288|284|dosta|O
7289|284|je|O
7290|284|hladan|O
7291|284|hotel|O
7292|285|Mnogo|O
7293|285|tehničkih|O
7294|285|neispravnosti|O
7295|286|Podrumski|O
7296|286|smještaj|O
7297|286|iako|O
7298|286|sam|O
7299|286|rezervisao|O
7300|286|mnogo|O
7301|286|ranije|O
7302|286|.|O
7303|286|U|O
7304|286|tuš|B-FURNITURE
7305|286|kabini|I-FURNITURE
7306|286|se|O
7307|286|zadržava|O
7308|286|voda|O
7309|286|,|O
7310|286|prozori|B-FURNITURE
7311|286|,|O
7312|286|iako|O
7313|286|podrumski|O
7314|286|,|O
7315|286|u|O
7316|286|tuš|O
7317|286|kabini|O
7318|286|i|O
7319|286|wc|B-FURNITURE
7320|286|bez|O
7321|286|zastora|O
7322|286|,|O
7323|286|rijedak|O
7324|286|zastor|B-FURNITURE
7325|286|na|O
7326|286|prozoru|B-FURNITURE
7327|286|sobe|B-FURNITURE
7328|286|,|O
7329|286|pored|O
7330|286|jednog|O
7331|286|kreveta|B-FURNITURE
7332|286|nema|O
7333|286|noćne|B-FURNITURE
7334|286|lampe|I-FURNITURE
7335|286|,|O
7336|286|oko|O
7337|286|vrata|O
7338|286|prodire|O
7339|286|svijetlo|O
7340|286|čitavu|O
7341|286|noć|O
7342|286|.|O
7343|287|potrebna|O
7344|287|bolja|O
7345|287|čistoća|B-HYGIENE
7346|288|Buka|O
7347|288|ulazi|O
7348|288|u|O
7349|288|sobu|O
7350|288|do|O
7351|288|jutra|O
7352|288|i|O
7353|288|morate|O
7354|288|se|O
7355|288|buditi|O
7356|288|svaki|O
7357|288|sat|O
7358|288|.|O
7359|289|Uzasna|O
7360|289|buka|O
7361|289|od|O
7362|289|glavne|B-LOCATION
7363|289|ulice|I-LOCATION
7364|289|.|O
7365|289|Kamioni|O
7366|289|su|O
7367|289|cjelu|O
7368|289|noc|O
7369|289|prolazi|O
7370|289|i|O
7371|289|pas|O
7372|289|je|O
7373|289|zavijao|O
7374|289|cjelu|O
7375|289|noć|O
7376|289|,|O
7377|289|zvučna|O
7378|289|izolacija|O
7379|289|jaaako|O
7380|289|losa|O
7381|289|nije|O
7382|289|se|O
7383|289|moglo|O
7384|289|spavat|O
7385|289|nikako|O
7386|290|Osoba|B-PERSONNEL
7387|290|na|I-PERSONNEL
7388|290|recepciji|I-PERSONNEL
7389|290|veoma|O
7390|290|neprijatna|B-PERSONNEL
7391|290|.|O
7392|290|Traži|O
7393|290|da|O
7394|290|se|O
7395|290|odmah|O
7396|290|plati|O
7397|290|iako|O
7398|290|sam|O
7399|290|uradio|O
7400|290|rezervaciju|O
7401|290|preko|O
7402|290|Booking|O
7403|290|.|O
7404|290|Na|O
7405|290|moje|O
7406|290|pitanje|O
7407|290|da|O
7408|290|želim|O
7409|290|da|O
7410|290|večeram|B-FOOD
7411|290|i|O
7412|290|da|O
7413|290|se|O
7414|290|sve|O
7415|290|stavi|O
7416|290|na|O
